condition,count,nc_count
9m_AD_R1,9225.0,396.0
9m_AD_R1,5781.0,105.0
9m_AD_R1,8242.0,184.0
9m_AD_R1,8609.0,244.0
9m_AD_R1,10915.0,411.0
9m_AD_R1,7392.0,159.0
9m_AD_R1,9850.0,334.0
9m_AD_R1,9900.0,366.0
9m_AD_R1,8087.0,170.0
9m_AD_R1,6625.0,156.0
9m_AD_R1,13574.0,410.0
9m_AD_R1,7944.0,159.0
9m_AD_R1,7284.0,166.0
9m_AD_R1,8997.0,208.0
9m_AD_R1,13272.0,437.0
9m_AD_R1,12491.0,405.0
9m_AD_R1,19678.0,739.0
9m_AD_R1,23191.0,927.0
9m_AD_R1,9620.0,131.0
9m_AD_R1,6857.0,61.0
9m_AD_R1,3441.0,34.0
9m_AD_R1,635.0,10.0
9m_AD_R1,5197.0,64.0
9m_AD_R1,11893.0,347.0
9m_AD_R1,12533.0,421.0
9m_AD_R1,13273.0,409.0
9m_AD_R1,14656.0,395.0
9m_AD_R1,13046.0,312.0
9m_AD_R1,11085.0,268.0
9m_AD_R1,12429.0,307.0
9m_AD_R1,14322.0,347.0
9m_AD_R1,11310.0,248.0
9m_AD_R1,11955.0,234.0
9m_AD_R1,12285.0,333.0
9m_AD_R1,15789.0,520.0
9m_AD_R1,9608.0,281.0
9m_AD_R1,5846.0,174.0
9m_AD_R1,1763.0,57.0
9m_AD_R1,2359.0,66.0
9m_AD_R1,3718.0,68.0
9m_AD_R1,4602.0,49.0
9m_AD_R1,5471.0,46.0
9m_AD_R1,20615.0,821.0
9m_AD_R1,26705.0,1228.0
9m_AD_R1,10860.0,324.0
9m_AD_R1,5387.0,55.0
9m_AD_R1,4720.0,52.0
9m_AD_R1,3983.0,37.0
9m_AD_R1,3571.0,31.0
9m_AD_R1,6146.0,147.0
9m_AD_R1,5960.0,70.0
9m_AD_R1,6654.0,91.0
9m_AD_R1,5085.0,36.0
9m_AD_R1,4922.0,48.0
9m_AD_R1,5511.0,52.0
9m_AD_R1,5502.0,71.0
9m_AD_R1,5531.0,90.0
9m_AD_R1,9061.0,146.0
9m_AD_R1,15936.0,339.0
9m_AD_R1,8959.0,147.0
9m_AD_R1,3964.0,61.0
9m_AD_R1,2412.0,71.0
9m_AD_R1,3959.0,82.0
9m_AD_R1,6098.0,97.0
9m_AD_R1,8199.0,94.0
9m_AD_R1,8769.0,151.0
9m_AD_R1,7937.0,221.0
9m_AD_R1,5689.0,114.0
9m_AD_R1,6975.0,125.0
9m_AD_R1,8259.0,132.0
9m_AD_R1,7014.0,116.0
9m_AD_R1,11146.0,260.0
9m_AD_R1,9463.0,171.0
9m_AD_R1,7051.0,126.0
9m_AD_R1,5773.0,77.0
9m_AD_R1,2953.0,59.0
9m_AD_R1,1900.0,59.0
9m_AD_R1,2179.0,75.0
9m_AD_R1,3603.0,132.0
9m_AD_R1,3175.0,93.0
9m_AD_R1,2912.0,146.0
9m_AD_R1,2851.0,93.0
9m_AD_R1,3061.0,103.0
9m_AD_R1,2323.0,83.0
9m_AD_R1,2416.0,62.0
9m_AD_R1,2403.0,102.0
9m_AD_R1,2507.0,79.0
9m_AD_R1,2866.0,69.0
9m_AD_R1,3159.0,77.0
9m_AD_R1,5523.0,132.0
9m_AD_R1,7372.0,197.0
9m_AD_R1,8055.0,198.0
9m_AD_R1,9090.0,239.0
9m_AD_R1,6327.0,158.0
9m_AD_R1,7396.0,229.0
9m_AD_R1,10590.0,366.0
9m_AD_R1,9505.0,397.0
9m_AD_R1,10464.0,443.0
9m_AD_R1,9296.0,344.0
9m_AD_R1,9614.0,340.0
9m_AD_R1,3697.0,131.0
9m_AD_R1,1493.0,55.0
9m_AD_R1,7456.0,371.0
9m_AD_R1,4634.0,162.0
9m_AD_R1,7130.0,208.0
9m_AD_R1,9621.0,322.0
9m_AD_R1,10309.0,338.0
9m_AD_R1,9848.0,271.0
9m_AD_R1,8666.0,217.0
9m_AD_R1,6071.0,129.0
9m_AD_R1,11966.0,451.0
9m_AD_R1,7089.0,128.0
9m_AD_R1,7406.0,233.0
9m_AD_R1,4976.0,57.0
9m_AD_R1,6491.0,99.0
9m_AD_R1,5858.0,138.0
9m_AD_R1,4886.0,92.0
9m_AD_R1,12375.0,401.0
9m_AD_R1,11277.0,288.0
9m_AD_R1,17813.0,660.0
9m_AD_R1,17106.0,709.0
9m_AD_R1,20980.0,971.0
9m_AD_R1,8911.0,158.0
9m_AD_R1,6466.0,65.0
9m_AD_R1,3216.0,26.0
9m_AD_R1,3002.0,26.0
9m_AD_R1,7301.0,183.0
9m_AD_R1,10823.0,387.0
9m_AD_R1,11138.0,335.0
9m_AD_R1,13106.0,326.0
9m_AD_R1,11184.0,230.0
9m_AD_R1,8862.0,159.0
9m_AD_R1,8605.0,112.0
9m_AD_R1,11715.0,251.0
9m_AD_R1,9660.0,204.0
9m_AD_R1,8924.0,197.0
9m_AD_R1,9675.0,266.0
9m_AD_R1,13291.0,419.0
9m_AD_R1,12158.0,366.0
9m_AD_R1,6869.0,137.0
9m_AD_R1,1676.0,21.0
9m_AD_R1,2395.0,89.0
9m_AD_R1,4127.0,134.0
9m_AD_R1,3270.0,29.0
9m_AD_R1,4959.0,84.0
9m_AD_R1,5974.0,69.0
9m_AD_R1,18079.0,750.0
9m_AD_R1,24719.0,1193.0
9m_AD_R1,10147.0,332.0
9m_AD_R1,5774.0,59.0
9m_AD_R1,4599.0,43.0
9m_AD_R1,4131.0,37.0
9m_AD_R1,4279.0,48.0
9m_AD_R1,4879.0,51.0
9m_AD_R1,6058.0,76.0
9m_AD_R1,4718.0,35.0
9m_AD_R1,5194.0,57.0
9m_AD_R1,5204.0,57.0
9m_AD_R1,5152.0,48.0
9m_AD_R1,4545.0,36.0
9m_AD_R1,7572.0,125.0
9m_AD_R1,11579.0,182.0
9m_AD_R1,16541.0,437.0
9m_AD_R1,6932.0,82.0
9m_AD_R1,3166.0,39.0
9m_AD_R1,1481.0,38.0
9m_AD_R1,1035.0,22.0
9m_AD_R1,3551.0,84.0
9m_AD_R1,4811.0,90.0
9m_AD_R1,3615.0,63.0
9m_AD_R1,6976.0,198.0
9m_AD_R1,6136.0,113.0
9m_AD_R1,8172.0,175.0
9m_AD_R1,8653.0,166.0
9m_AD_R1,10788.0,204.0
9m_AD_R1,9189.0,199.0
9m_AD_R1,6915.0,154.0
9m_AD_R1,1766.0,48.0
9m_AD_R1,3276.0,111.0
9m_AD_R1,2933.0,47.0
9m_AD_R1,2491.0,116.0
9m_AD_R1,2325.0,75.0
9m_AD_R1,2825.0,76.0
9m_AD_R1,2835.0,128.0
9m_AD_R1,2266.0,78.0
9m_AD_R1,3025.0,162.0
9m_AD_R1,1864.0,49.0
9m_AD_R1,1761.0,64.0
9m_AD_R1,1814.0,42.0
9m_AD_R1,1971.0,60.0
9m_AD_R1,3165.0,58.0
9m_AD_R1,5620.0,166.0
9m_AD_R1,9108.0,332.0
9m_AD_R1,7654.0,229.0
9m_AD_R1,9527.0,265.0
9m_AD_R1,9410.0,292.0
9m_AD_R1,6044.0,105.0
9m_AD_R1,7380.0,262.0
9m_AD_R1,10506.0,475.0
9m_AD_R1,6663.0,161.0
9m_AD_R1,7805.0,320.0
9m_AD_R1,4168.0,95.0
9m_AD_R1,5381.0,162.0
9m_AD_R1,1398.0,44.0
9m_AD_R1,62.0,6.0
9m_AD_R1,2747.0,67.0
9m_AD_R1,5492.0,211.0
9m_AD_R1,5149.0,86.0
9m_AD_R1,6072.0,129.0
9m_AD_R1,10233.0,337.0
9m_AD_R1,6753.0,145.0
9m_AD_R1,7297.0,211.0
9m_AD_R1,6827.0,200.0
9m_AD_R1,12054.0,532.0
9m_AD_R1,10387.0,332.0
9m_AD_R1,9595.0,258.0
9m_AD_R1,3737.0,42.0
9m_AD_R1,4693.0,62.0
9m_AD_R1,9483.0,265.0
9m_AD_R1,7048.0,78.0
9m_AD_R1,6438.0,126.0
9m_AD_R1,11949.0,290.0
9m_AD_R1,19912.0,861.0
9m_AD_R1,13637.0,426.0
9m_AD_R1,15668.0,564.0
9m_AD_R1,7742.0,77.0
9m_AD_R1,6495.0,68.0
9m_AD_R1,3026.0,25.0
9m_AD_R1,1622.0,22.0
9m_AD_R1,4892.0,55.0
9m_AD_R1,7840.0,200.0
9m_AD_R1,11386.0,420.0
9m_AD_R1,12257.0,303.0
9m_AD_R1,11444.0,278.0
9m_AD_R1,9694.0,217.0
9m_AD_R1,5482.0,92.0
9m_AD_R1,10189.0,204.0
9m_AD_R1,10675.0,253.0
9m_AD_R1,9822.0,223.0
9m_AD_R1,9393.0,180.0
9m_AD_R1,12477.0,337.0
9m_AD_R1,11278.0,307.0
9m_AD_R1,7030.0,213.0
9m_AD_R1,4256.0,143.0
9m_AD_R1,2945.0,113.0
9m_AD_R1,2080.0,65.0
9m_AD_R1,2477.0,64.0
9m_AD_R1,3585.0,28.0
9m_AD_R1,4725.0,48.0
9m_AD_R1,6483.0,84.0
9m_AD_R1,12828.0,470.0
9m_AD_R1,26144.0,1292.0
9m_AD_R1,14803.0,500.0
9m_AD_R1,6564.0,87.0
9m_AD_R1,4602.0,55.0
9m_AD_R1,3996.0,31.0
9m_AD_R1,3666.0,24.0
9m_AD_R1,4263.0,35.0
9m_AD_R1,5961.0,63.0
9m_AD_R1,4968.0,34.0
9m_AD_R1,5510.0,44.0
9m_AD_R1,5307.0,63.0
9m_AD_R1,4353.0,42.0
9m_AD_R1,5175.0,43.0
9m_AD_R1,8590.0,119.0
9m_AD_R1,16162.0,320.0
9m_AD_R1,13985.0,257.0
9m_AD_R1,6142.0,90.0
9m_AD_R1,3662.0,56.0
9m_AD_R1,1443.0,46.0
9m_AD_R1,1062.0,29.0
9m_AD_R1,2192.0,59.0
9m_AD_R1,2113.0,49.0
9m_AD_R1,6106.0,172.0
9m_AD_R1,9035.0,227.0
9m_AD_R1,6959.0,147.0
9m_AD_R1,6545.0,153.0
9m_AD_R1,6194.0,168.0
9m_AD_R1,3876.0,120.0
9m_AD_R1,1328.0,39.0
9m_AD_R1,1299.0,27.0
9m_AD_R1,1708.0,42.0
9m_AD_R1,1989.0,59.0
9m_AD_R1,3161.0,80.0
9m_AD_R1,2472.0,91.0
9m_AD_R1,2151.0,60.0
9m_AD_R1,2953.0,111.0
9m_AD_R1,1351.0,46.0
9m_AD_R1,1622.0,49.0
9m_AD_R1,1511.0,78.0
9m_AD_R1,1013.0,51.0
9m_AD_R1,2421.0,82.0
9m_AD_R1,3043.0,90.0
9m_AD_R1,7073.0,225.0
9m_AD_R1,7760.0,248.0
9m_AD_R1,7731.0,271.0
9m_AD_R1,8747.0,253.0
9m_AD_R1,9286.0,233.0
9m_AD_R1,9796.0,252.0
9m_AD_R1,5163.0,111.0
9m_AD_R1,5143.0,166.0
9m_AD_R1,5362.0,184.0
9m_AD_R1,5724.0,105.0
9m_AD_R1,9322.0,426.0
9m_AD_R1,6671.0,252.0
9m_AD_R1,5772.0,168.0
9m_AD_R1,4134.0,156.0
9m_AD_R1,3048.0,120.0
9m_AD_R1,6763.0,306.0
9m_AD_R1,6622.0,225.0
9m_AD_R1,7570.0,299.0
9m_AD_R1,7903.0,232.0
9m_AD_R1,7632.0,267.0
9m_AD_R1,4580.0,117.0
9m_AD_R1,8318.0,316.0
9m_AD_R1,5104.0,126.0
9m_AD_R1,5662.0,136.0
9m_AD_R1,5238.0,122.0
9m_AD_R1,7979.0,196.0
9m_AD_R1,6687.0,83.0
9m_AD_R1,9559.0,255.0
9m_AD_R1,8293.0,150.0
9m_AD_R1,10414.0,204.0
9m_AD_R1,14362.0,619.0
9m_AD_R1,19725.0,979.0
9m_AD_R1,19726.0,678.0
9m_AD_R1,20691.0,658.0
9m_AD_R1,9625.0,123.0
9m_AD_R1,6447.0,82.0
9m_AD_R1,6161.0,90.0
9m_AD_R1,2102.0,40.0
9m_AD_R1,30.0,0.0
9m_AD_R1,597.0,13.0
9m_AD_R1,4596.0,71.0
9m_AD_R1,5811.0,78.0
9m_AD_R1,10643.0,254.0
9m_AD_R1,10920.0,250.0
9m_AD_R1,9014.0,197.0
9m_AD_R1,5773.0,164.0
9m_AD_R1,7352.0,173.0
9m_AD_R1,10357.0,156.0
9m_AD_R1,11753.0,190.0
9m_AD_R1,11679.0,249.0
9m_AD_R1,13754.0,286.0
9m_AD_R1,8292.0,179.0
9m_AD_R1,12415.0,337.0
9m_AD_R1,9837.0,298.0
9m_AD_R1,10872.0,353.0
9m_AD_R1,5397.0,115.0
9m_AD_R1,2259.0,88.0
9m_AD_R1,1692.0,51.0
9m_AD_R1,3102.0,90.0
9m_AD_R1,4997.0,62.0
9m_AD_R1,5371.0,58.0
9m_AD_R1,5133.0,66.0
9m_AD_R1,12981.0,502.0
9m_AD_R1,27217.0,1278.0
9m_AD_R1,21816.0,795.0
9m_AD_R1,7361.0,120.0
9m_AD_R1,5859.0,70.0
9m_AD_R1,4416.0,40.0
9m_AD_R1,3991.0,32.0
9m_AD_R1,4443.0,58.0
9m_AD_R1,4918.0,30.0
9m_AD_R1,6146.0,85.0
9m_AD_R1,5772.0,96.0
9m_AD_R1,4535.0,57.0
9m_AD_R1,4895.0,46.0
9m_AD_R1,9067.0,131.0
9m_AD_R1,8887.0,159.0
9m_AD_R1,16723.0,292.0
9m_AD_R1,13512.0,359.0
9m_AD_R1,7953.0,125.0
9m_AD_R1,4069.0,60.0
9m_AD_R1,2845.0,82.0
9m_AD_R1,2140.0,64.0
9m_AD_R1,2275.0,65.0
9m_AD_R1,3185.0,67.0
9m_AD_R1,2381.0,63.0
9m_AD_R1,2775.0,70.0
9m_AD_R1,2615.0,83.0
9m_AD_R1,2361.0,85.0
9m_AD_R1,1252.0,51.0
9m_AD_R1,1301.0,35.0
9m_AD_R1,1442.0,42.0
9m_AD_R1,2266.0,72.0
9m_AD_R1,2322.0,68.0
9m_AD_R1,2663.0,47.0
9m_AD_R1,2923.0,72.0
9m_AD_R1,2898.0,120.0
9m_AD_R1,2147.0,79.0
9m_AD_R1,1456.0,43.0
9m_AD_R1,1494.0,53.0
9m_AD_R1,2252.0,94.0
9m_AD_R1,145.0,3.0
9m_AD_R1,3028.0,122.0
9m_AD_R1,4332.0,199.0
9m_AD_R1,8178.0,321.0
9m_AD_R1,3924.0,60.0
9m_AD_R1,12141.0,634.0
9m_AD_R1,8969.0,338.0
9m_AD_R1,8066.0,194.0
9m_AD_R1,12514.0,329.0
9m_AD_R1,8410.0,310.0
9m_AD_R1,7078.0,220.0
9m_AD_R1,6998.0,251.0
9m_AD_R1,12371.0,550.0
9m_AD_R1,5812.0,173.0
9m_AD_R1,10836.0,379.0
9m_AD_R1,8941.0,388.0
9m_AD_R1,5333.0,182.0
9m_AD_R1,6056.0,248.0
9m_AD_R1,5592.0,133.0
9m_AD_R1,5681.0,197.0
9m_AD_R1,10066.0,405.0
9m_AD_R1,6249.0,138.0
9m_AD_R1,7705.0,282.0
9m_AD_R1,6670.0,134.0
9m_AD_R1,5708.0,175.0
9m_AD_R1,6342.0,87.0
9m_AD_R1,7168.0,214.0
9m_AD_R1,4390.0,49.0
9m_AD_R1,4564.0,71.0
9m_AD_R1,5587.0,42.0
9m_AD_R1,7031.0,82.0
9m_AD_R1,11284.0,266.0
9m_AD_R1,14393.0,508.0
9m_AD_R1,13773.0,443.0
9m_AD_R1,19800.0,638.0
9m_AD_R1,18488.0,666.0
9m_AD_R1,20478.0,762.0
9m_AD_R1,11739.0,287.0
9m_AD_R1,6658.0,70.0
9m_AD_R1,5671.0,79.0
9m_AD_R1,334.0,4.0
9m_AD_R1,42.0,1.0
9m_AD_R1,46.0,0.0
9m_AD_R1,2813.0,18.0
9m_AD_R1,4738.0,58.0
9m_AD_R1,7808.0,156.0
9m_AD_R1,9855.0,228.0
9m_AD_R1,5582.0,174.0
9m_AD_R1,6615.0,172.0
9m_AD_R1,10322.0,277.0
9m_AD_R1,12370.0,289.0
9m_AD_R1,9741.0,167.0
9m_AD_R1,12321.0,268.0
9m_AD_R1,9459.0,168.0
9m_AD_R1,7651.0,123.0
9m_AD_R1,8851.0,169.0
9m_AD_R1,15464.0,540.0
9m_AD_R1,11998.0,351.0
9m_AD_R1,8303.0,210.0
9m_AD_R1,5456.0,176.0
9m_AD_R1,1227.0,24.0
9m_AD_R1,1853.0,45.0
9m_AD_R1,2900.0,49.0
9m_AD_R1,5258.0,82.0
9m_AD_R1,5304.0,79.0
9m_AD_R1,5508.0,90.0
9m_AD_R1,7669.0,154.0
9m_AD_R1,20105.0,792.0
9m_AD_R1,22259.0,975.0
9m_AD_R1,10923.0,314.0
9m_AD_R1,5560.0,67.0
9m_AD_R1,4279.0,41.0
9m_AD_R1,4444.0,52.0
9m_AD_R1,6073.0,100.0
9m_AD_R1,5880.0,58.0
9m_AD_R1,4907.0,33.0
9m_AD_R1,4177.0,30.0
9m_AD_R1,4290.0,52.0
9m_AD_R1,6053.0,50.0
9m_AD_R1,5838.0,55.0
9m_AD_R1,10397.0,209.0
9m_AD_R1,17113.0,352.0
9m_AD_R1,9172.0,172.0
9m_AD_R1,5200.0,52.0
9m_AD_R1,3728.0,86.0
9m_AD_R1,1759.0,29.0
9m_AD_R1,2656.0,80.0
9m_AD_R1,2536.0,78.0
9m_AD_R1,1640.0,48.0
9m_AD_R1,1593.0,57.0
9m_AD_R1,1838.0,59.0
9m_AD_R1,1537.0,48.0
9m_AD_R1,1621.0,54.0
9m_AD_R1,1406.0,36.0
9m_AD_R1,1571.0,34.0
9m_AD_R1,1966.0,42.0
9m_AD_R1,1876.0,53.0
9m_AD_R1,2829.0,54.0
9m_AD_R1,3984.0,143.0
9m_AD_R1,2989.0,112.0
9m_AD_R1,1397.0,45.0
9m_AD_R1,2007.0,69.0
9m_AD_R1,1901.0,72.0
9m_AD_R1,1991.0,81.0
9m_AD_R1,1573.0,65.0
9m_AD_R1,4437.0,167.0
9m_AD_R1,4530.0,139.0
9m_AD_R1,5948.0,156.0
9m_AD_R1,9586.0,398.0
9m_AD_R1,12278.0,558.0
9m_AD_R1,10006.0,416.0
9m_AD_R1,8110.0,229.0
9m_AD_R1,8150.0,225.0
9m_AD_R1,5719.0,180.0
9m_AD_R1,7700.0,218.0
9m_AD_R1,14632.0,685.0
9m_AD_R1,7398.0,262.0
9m_AD_R1,7914.0,266.0
9m_AD_R1,10161.0,391.0
9m_AD_R1,10227.0,427.0
9m_AD_R1,6082.0,172.0
9m_AD_R1,6948.0,228.0
9m_AD_R1,12306.0,424.0
9m_AD_R1,7304.0,353.0
9m_AD_R1,5248.0,156.0
9m_AD_R1,3886.0,79.0
9m_AD_R1,2094.0,34.0
9m_AD_R1,7014.0,151.0
9m_AD_R1,7271.0,304.0
9m_AD_R1,5409.0,102.0
9m_AD_R1,5631.0,52.0
9m_AD_R1,6261.0,108.0
9m_AD_R1,7526.0,136.0
9m_AD_R1,6872.0,123.0
9m_AD_R1,9074.0,149.0
9m_AD_R1,11975.0,313.0
9m_AD_R1,15130.0,603.0
9m_AD_R1,12505.0,354.0
9m_AD_R1,13677.0,417.0
9m_AD_R1,18711.0,687.0
9m_AD_R1,17146.0,516.0
9m_AD_R1,7938.0,88.0
9m_AD_R1,5830.0,58.0
9m_AD_R1,3127.0,34.0
9m_AD_R1,38.0,0.0
9m_AD_R1,80.0,1.0
9m_AD_R1,554.0,4.0
9m_AD_R1,4052.0,27.0
9m_AD_R1,4827.0,44.0
9m_AD_R1,6825.0,233.0
9m_AD_R1,6578.0,206.0
9m_AD_R1,11144.0,305.0
9m_AD_R1,9077.0,247.0
9m_AD_R1,11893.0,299.0
9m_AD_R1,10242.0,215.0
9m_AD_R1,9323.0,137.0
9m_AD_R1,7578.0,147.0
9m_AD_R1,7138.0,98.0
9m_AD_R1,10250.0,237.0
9m_AD_R1,11437.0,259.0
9m_AD_R1,12601.0,394.0
9m_AD_R1,10484.0,289.0
9m_AD_R1,8782.0,285.0
9m_AD_R1,3597.0,93.0
9m_AD_R1,1694.0,48.0
9m_AD_R1,2446.0,66.0
9m_AD_R1,2485.0,56.0
9m_AD_R1,2995.0,49.0
9m_AD_R1,4392.0,60.0
9m_AD_R1,4587.0,52.0
9m_AD_R1,5753.0,88.0
9m_AD_R1,11639.0,489.0
9m_AD_R1,20443.0,767.0
9m_AD_R1,13553.0,583.0
9m_AD_R1,5581.0,69.0
9m_AD_R1,4534.0,42.0
9m_AD_R1,4794.0,42.0
9m_AD_R1,5492.0,50.0
9m_AD_R1,5891.0,95.0
9m_AD_R1,5045.0,59.0
9m_AD_R1,3892.0,32.0
9m_AD_R1,4306.0,48.0
9m_AD_R1,3165.0,38.0
9m_AD_R1,8452.0,157.0
9m_AD_R1,14741.0,301.0
9m_AD_R1,14786.0,450.0
9m_AD_R1,6432.0,58.0
9m_AD_R1,4216.0,34.0
9m_AD_R1,2636.0,38.0
9m_AD_R1,2197.0,54.0
9m_AD_R1,1382.0,32.0
9m_AD_R1,1348.0,43.0
9m_AD_R1,1603.0,51.0
9m_AD_R1,1600.0,43.0
9m_AD_R1,1558.0,53.0
9m_AD_R1,1293.0,39.0
9m_AD_R1,1535.0,37.0
9m_AD_R1,1214.0,36.0
9m_AD_R1,1608.0,42.0
9m_AD_R1,2208.0,74.0
9m_AD_R1,3099.0,54.0
9m_AD_R1,3120.0,110.0
9m_AD_R1,2386.0,87.0
9m_AD_R1,2269.0,91.0
9m_AD_R1,1917.0,52.0
9m_AD_R1,1394.0,41.0
9m_AD_R1,2568.0,112.0
9m_AD_R1,2743.0,92.0
9m_AD_R1,3942.0,69.0
9m_AD_R1,7041.0,162.0
9m_AD_R1,9898.0,407.0
9m_AD_R1,9460.0,372.0
9m_AD_R1,10549.0,441.0
9m_AD_R1,10844.0,424.0
9m_AD_R1,9387.0,361.0
9m_AD_R1,8622.0,385.0
9m_AD_R1,6046.0,231.0
9m_AD_R1,7137.0,232.0
9m_AD_R1,7833.0,277.0
9m_AD_R1,10102.0,378.0
9m_AD_R1,10160.0,435.0
9m_AD_R1,8060.0,241.0
9m_AD_R1,10736.0,480.0
9m_AD_R1,8486.0,388.0
9m_AD_R1,6489.0,243.0
9m_AD_R1,8836.0,294.0
9m_AD_R1,13257.0,489.0
9m_AD_R1,9660.0,273.0
9m_AD_R1,5162.0,93.0
9m_AD_R1,7288.0,262.0
9m_AD_R1,4736.0,65.0
9m_AD_R1,3263.0,53.0
9m_AD_R1,4022.0,57.0
9m_AD_R1,7892.0,245.0
9m_AD_R1,8367.0,117.0
9m_AD_R1,6512.0,108.0
9m_AD_R1,8343.0,227.0
9m_AD_R1,9142.0,141.0
9m_AD_R1,14597.0,624.0
9m_AD_R1,17524.0,779.0
9m_AD_R1,13953.0,613.0
9m_AD_R1,12766.0,294.0
9m_AD_R1,22100.0,846.0
9m_AD_R1,11891.0,347.0
9m_AD_R1,5893.0,50.0
9m_AD_R1,5047.0,55.0
9m_AD_R1,786.0,5.0
9m_AD_R1,22.0,0.0
9m_AD_R1,68.0,2.0
9m_AD_R1,2346.0,17.0
9m_AD_R1,4205.0,35.0
9m_AD_R1,8339.0,216.0
9m_AD_R1,11747.0,404.0
9m_AD_R1,9251.0,153.0
9m_AD_R1,11938.0,321.0
9m_AD_R1,10435.0,278.0
9m_AD_R1,10240.0,221.0
9m_AD_R1,12619.0,329.0
9m_AD_R1,7750.0,158.0
9m_AD_R1,11008.0,266.0
9m_AD_R1,9986.0,176.0
9m_AD_R1,10262.0,216.0
9m_AD_R1,11197.0,281.0
9m_AD_R1,12704.0,327.0
9m_AD_R1,11346.0,356.0
9m_AD_R1,7875.0,217.0
9m_AD_R1,3194.0,102.0
9m_AD_R1,980.0,23.0
9m_AD_R1,2392.0,71.0
9m_AD_R1,2009.0,43.0
9m_AD_R1,2477.0,53.0
9m_AD_R1,3608.0,39.0
9m_AD_R1,5033.0,57.0
9m_AD_R1,5211.0,46.0
9m_AD_R1,7387.0,195.0
9m_AD_R1,20066.0,882.0
9m_AD_R1,15516.0,654.0
9m_AD_R1,5988.0,106.0
9m_AD_R1,5855.0,52.0
9m_AD_R1,6211.0,51.0
9m_AD_R1,5863.0,44.0
9m_AD_R1,6079.0,80.0
9m_AD_R1,5272.0,63.0
9m_AD_R1,5486.0,56.0
9m_AD_R1,7010.0,100.0
9m_AD_R1,9623.0,147.0
9m_AD_R1,14773.0,348.0
9m_AD_R1,19403.0,465.0
9m_AD_R1,10247.0,209.0
9m_AD_R1,5479.0,43.0
9m_AD_R1,4128.0,33.0
9m_AD_R1,2439.0,57.0
9m_AD_R1,1832.0,82.0
9m_AD_R1,1712.0,42.0
9m_AD_R1,1364.0,35.0
9m_AD_R1,1735.0,47.0
9m_AD_R1,1181.0,30.0
9m_AD_R1,1301.0,39.0
9m_AD_R1,1082.0,34.0
9m_AD_R1,1977.0,49.0
9m_AD_R1,1644.0,50.0
9m_AD_R1,3498.0,73.0
9m_AD_R1,4372.0,116.0
9m_AD_R1,2855.0,107.0
9m_AD_R1,2072.0,52.0
9m_AD_R1,2503.0,93.0
9m_AD_R1,1822.0,52.0
9m_AD_R1,2824.0,101.0
9m_AD_R1,2533.0,71.0
9m_AD_R1,5653.0,206.0
9m_AD_R1,8813.0,393.0
9m_AD_R1,10323.0,380.0
9m_AD_R1,10078.0,351.0
9m_AD_R1,10026.0,348.0
9m_AD_R1,11523.0,389.0
9m_AD_R1,8947.0,328.0
9m_AD_R1,7603.0,275.0
9m_AD_R1,8490.0,348.0
9m_AD_R1,11373.0,517.0
9m_AD_R1,10476.0,370.0
9m_AD_R1,6384.0,188.0
9m_AD_R1,5883.0,166.0
9m_AD_R1,8577.0,325.0
9m_AD_R1,7420.0,218.0
9m_AD_R1,9445.0,326.0
9m_AD_R1,8632.0,255.0
9m_AD_R1,9113.0,430.0
9m_AD_R1,9077.0,320.0
9m_AD_R1,9385.0,310.0
9m_AD_R1,9902.0,300.0
9m_AD_R1,13271.0,488.0
9m_AD_R1,9681.0,282.0
9m_AD_R1,4281.0,70.0
9m_AD_R1,6029.0,105.0
9m_AD_R1,4617.0,56.0
9m_AD_R1,6933.0,127.0
9m_AD_R1,5986.0,56.0
9m_AD_R1,8895.0,228.0
9m_AD_R1,7150.0,167.0
9m_AD_R1,12795.0,532.0
9m_AD_R1,14299.0,473.0
9m_AD_R1,11062.0,230.0
9m_AD_R1,7403.0,185.0
9m_AD_R1,9450.0,264.0
9m_AD_R1,13546.0,424.0
9m_AD_R1,6858.0,71.0
9m_AD_R1,4895.0,46.0
9m_AD_R1,3097.0,35.0
9m_AD_R1,30.0,0.0
9m_AD_R1,152.0,1.0
9m_AD_R1,4267.0,47.0
9m_AD_R1,5508.0,69.0
9m_AD_R1,12553.0,450.0
9m_AD_R1,10519.0,261.0
9m_AD_R1,11418.0,233.0
9m_AD_R1,13005.0,343.0
9m_AD_R1,11680.0,226.0
9m_AD_R1,10327.0,190.0
9m_AD_R1,9687.0,169.0
9m_AD_R1,12523.0,303.0
9m_AD_R1,15628.0,353.0
9m_AD_R1,12152.0,269.0
9m_AD_R1,10571.0,212.0
9m_AD_R1,12558.0,310.0
9m_AD_R1,15137.0,430.0
9m_AD_R1,9048.0,241.0
9m_AD_R1,10489.0,350.0
9m_AD_R1,1153.0,35.0
9m_AD_R1,1161.0,20.0
9m_AD_R1,2477.0,54.0
9m_AD_R1,2042.0,46.0
9m_AD_R1,3804.0,87.0
9m_AD_R1,5254.0,63.0
9m_AD_R1,4891.0,98.0
9m_AD_R1,5988.0,101.0
9m_AD_R1,6411.0,78.0
9m_AD_R1,19129.0,882.0
9m_AD_R1,19787.0,866.0
9m_AD_R1,14225.0,548.0
9m_AD_R1,10902.0,222.0
9m_AD_R1,9144.0,115.0
9m_AD_R1,7756.0,103.0
9m_AD_R1,6274.0,56.0
